RMSD (nm),F(kJ/mol)
0.002085079999999996,26.892815321513584
0.010841522828282825,17.437369126278423
0.019597965656565654,10.268959301640116
0.028354408484848485,5.172436389879877
0.03711085131313131,1.9133365016892299
0.04586729414141414,0.26131426113915524
0.054623736969696975,0.0
0.0633801797979798,0.895076912692069
0.07213662262626264,2.6509186998683134
0.08089306545454547,4.892641102618015
0.08964950828282828,7.17427133364458
0.09840595111111111,9.184507033840621
0.10716239393939395,10.9174346003314
0.11591883676767678,12.328388348636274
0.12467527959595961,13.318463305720357
0.13343172242424242,13.931166372253493
0.14218816525252526,14.249209543234961
0.1509446080808081,14.189604513683697
0.15970105090909092,13.661096129373671
0.16845749373737373,13.015179676011549
0.17721393656565657,12.608809816055775
0.1859703793939394,12.366795214586414
0.19472682222222223,12.029990635132403
0.20348326505050507,11.51127885752414
0.2122397078787879,10.968309282725066
0.2209961507070707,10.505528685952203
0.22975259353535354,10.042464180193374
0.23850903636363638,9.48164547541706
0.2472654791919192,8.8103772841373
0.2560219220202021,8.109139993497251
0.2647783648484849,7.461886651033581
0.27353480767676774,6.956248549727249
0.28229125050505055,6.682560403242761
0.29104769333333336,6.574655555808082
0.2998041361616162,6.482808972799301
0.308560578989899,6.365934858955253
0.3173170218181819,6.298400218841277
0.3260734646464647,6.30328636647786
0.3348299074747475,6.355733287969596
0.34358635030303036,6.407214874746074
0.35234279313131317,6.445194017173769
0.36109923595959603,6.471560156520194
0.36985567878787884,6.480990090686671
0.37861212161616165,6.467526213546574
0.3873685644444445,6.44269994706546
0.3961250072727273,6.458147315115035
0.4048814501010102,6.5192037329254475
0.413637892929293,6.579833341042981
0.42239433575757585,6.622843083458996
0.43115077858585865,6.66262487682587
0.43990722141414146,6.68891265714063
0.4486636642424243,6.713317102557024
0.4574201070707071,6.748400445345055
0.46617654989899,6.775164641635069
0.4749329927272728,6.804450387673178
0.4836894355555556,6.864325508265729
0.49244587838383846,6.925322750726242
0.5012023212121213,6.97076075470391
0.5099587640404041,7.049608326580952
0.5187152068686869,7.162011598992109
0.5274716496969697,7.2960439203691045
0.5362280925252525,7.453876111473335
0.5449845353535354,7.60760076723534
0.5537409781818182,7.729351877589572
0.562497421010101,7.857985145257068
0.5712538638383838,8.009164781279853
0.5800103066666666,8.16227819368481
0.5887667494949496,8.331338647990918
0.5975231923232324,8.52564960313105
0.6062796351515152,8.717131440522909
0.615036077979798,8.897463472504008
0.6237925208080808,9.086161652002811
0.6325489636363637,9.289761174028108
0.6413054064646465,9.511085842955126
0.6500618492929293,9.773341374243738
0.6588182921212121,10.04916867520027
0.6675747349494949,10.336062410852648
0.6763311777777778,10.682739006281942
0.6850876206060607,11.08714528589061
0.6938440634343435,11.509808541484983
0.7026005062626263,11.94918902290415
0.7113569490909091,12.448230546973754
0.720113391919192,12.96697031600159
0.7288698347474748,13.487430866180127
0.7376262775757576,13.948237422467635
0.7463827204040404,14.42654988394387
0.7551391632323232,15.060348482364304
0.7638956060606061,15.796106715040096
0.7726520488888889,16.618036694509073
0.7814084917171717,17.517325321140355
0.7901649345454546,18.489157816799686
0.7989213773737374,19.5771845041315
0.8076778202020203,20.9388730732977
0.8164342630303031,22.68701805916063
0.8251907058585859,24.444946918780346
0.8339471486868687,26.517098199770565
0.8427035915151516,29.066506813320554
0.8514600343434344,31.33437974475077
0.8602164771717172,34.615375851419856
0.86897292,40.32579313916603
