RMSD (nm),F(kJ/mol)
0.003973259999999999,23.037056865288587
0.01283728505050505,14.074192696190021
0.0217013101010101,7.553238285411609
0.030565335151515154,3.2444101151595675
0.0394293602020202,0.850589080391039
0.04829338525252525,0.0
0.05715741030303031,0.2658328439119231
0.06602143535353536,1.2754373748639125
0.0748854604040404,2.8365753533641964
0.08374948545454547,4.88654498622445
0.09261351050505051,7.261518353437207
0.10147753555555555,9.616828291887284
0.11034156060606062,11.680890080908473
0.11920558565656567,13.373753935110972
0.1280696107070707,14.774163968380673
0.13693363575757578,15.670725932314966
0.14579766080808082,15.62229382099633
0.15466168585858586,14.924393711756075
0.16352571090909093,13.917957096003999
0.17238973595959597,12.989371183902481
0.18125376101010102,12.383383919201801
0.1901177860606061,11.940107318421813
0.19898181111111113,11.502832056098281
0.20784583616161617,11.132003176899659
0.21670986121212124,10.753431620156725
0.22557388626262628,10.283369116727389
0.23443791131313133,9.854448565020121
0.24330193636363637,9.46962327913371
0.25216596141414144,9.102005580342045
0.2610299864646465,8.741969811772393
0.2698940115151515,8.31836427603194
0.27875803656565656,7.853561756820717
0.2876220616161616,7.446624735424528
0.29648608666666665,7.16210839634892
0.3053501117171717,6.983918253526024
0.31421413676767673,6.872301635820865
0.32307816181818183,6.824479294941536
0.3319421868686869,6.818921601936566
0.3408062119191919,6.824576112284216
0.34967023696969696,6.810872725257017
0.358534262020202,6.776246398694774
0.36739828707070704,6.768881251700723
0.37626231212121214,6.795592718084315
0.3851263371717172,6.827094403610445
0.3939903622222222,6.833101035171751
0.40285438727272727,6.826645128341351
0.4117184123232323,6.858248704378738
0.42058243737373735,6.928471223684461
0.42944646242424245,7.012245763928512
0.4383104874747475,7.091414161336601
0.44717451252525253,7.141355206238693
0.4560385375757576,7.184524709189805
0.4649025626262626,7.2226489457761325
0.47376658767676766,7.245303251242174
0.4826306127272727,7.27068539266428
0.4914946377777778,7.3228915449519505
0.5003586628282829,7.409480347269174
0.5092226878787879,7.533223328878723
0.518086712929293,7.669145308149169
0.526950737979798,7.794989840032798
0.5358147630303031,7.923407260313045
0.544678788080808,8.027751160844282
0.5535428131313131,8.123151683248246
0.5624068381818181,8.247311361448823
0.5712708632323232,8.398736310290417
0.5801348882828283,8.558620941365884
0.5889989133333333,8.709802414306655
0.5978629383838384,8.873482272233485
0.6067269634343434,9.08364571651125
0.6155909884848485,9.329060069893512
0.6244550135353535,9.569892920678939
0.6333190385858586,9.797593950490707
0.6421830636363637,10.046773696388719
0.6510470886868687,10.310218262685364
0.6599111137373738,10.56155842239939
0.6687751387878788,10.831267419376221
0.6776391638383839,11.153157001376439
0.686503188888889,11.532361411456932
0.6953672139393939,11.953081636791776
0.704231238989899,12.389180601101998
0.713095264040404,12.835827256985755
0.7219592890909091,13.327479710493314
0.7308233141414141,13.8295268885328
0.7396873391919192,14.328915401591267
0.7485513642424243,14.840763326712636
0.7574153892929293,15.470342727184004
0.7662794143434344,16.265175180293323
0.7751434393939394,17.035005247120456
0.7840074644444445,17.769832786803914
0.7928714894949495,18.62597488533241
0.8017355145454546,19.640072461830435
0.8105995395959597,20.677737731579313
0.8194635646464646,21.507206324294778
0.8283275896969697,22.490171045346976
0.8371916147474747,23.9503951717314
0.8460556397979798,25.96234154973172
0.8549196648484849,27.842270846789
0.8637836898989899,29.41883720289966
0.872647714949495,32.729595704132706
0.88151174,38.821063733855304
