RMSD (nm),F(kJ/mol)
0.004745060000000002,25.19749817920701
0.01349783656565657,15.874178320744132
0.022250613131313136,8.89242116165725
0.031003389696969703,4.0738260377091216
0.03975616626262627,1.204539580704001
0.04850894282828284,0.0
0.057261719393939405,0.02462244815436776
0.06601449595959596,0.6300911147239248
0.07476727252525253,1.31916481954719
0.0835200490909091,2.2499364538261304
0.09227282565656567,3.755584660955737
0.10102560222222223,5.809050188424369
0.1097783787878788,7.957075991580737
0.11853115535353537,9.62909371605318
0.12728393191919193,10.691278260141583
0.1360367084848485,11.316630779445578
0.14478948505050507,11.771370510413494
0.15354226161616163,12.247002874930033
0.1622950381818182,12.69850477154472
0.17104781474747477,12.946300153904534
0.17980059131313134,12.990138184427902
0.1885533678787879,12.900519007210423
0.19730614444444447,12.578633383211809
0.20605892101010104,12.051865360065552
0.2148116975757576,11.447969826370961
0.22356447414141417,10.976907866739054
0.23231725070707074,10.786098574632337
0.2410700272727273,10.687663800894665
0.24982280383838387,10.489302358571159
0.25857558040404044,10.212693410146247
0.26732835696969703,9.868819643052628
0.27608113353535363,9.523828225329076
0.28483391010101017,9.275577166160037
0.2935866866666667,9.105829085089496
0.3023394632323233,8.950998690084791
0.3110922397979799,8.807718420027594
0.31984501636363644,8.668658659468765
0.328597792929293,8.520219836184292
0.33735056949494957,8.39660683750878
0.34610334606060617,8.32359583106389
0.3548561226262627,8.263181796833852
0.36360889919191924,8.195229244833854
0.37236167575757584,8.164800699082193
0.38111445232323243,8.157477376142893
0.389867228888889,8.128692425450463
0.3986200054545455,8.088245734060674
0.4073727820202021,8.024468849269894
0.4161255585858587,7.941131758685572
0.42487833515151524,7.8778871041692895
0.4336311117171718,7.861046888904813
0.4423838882828284,7.857811754991978
0.45113666484848497,7.838839178447575
0.4598894414141415,7.790010779384197
0.46864221797979805,7.721393484811301
0.47739499454545464,7.656300471370905
0.48614777111111124,7.629019411140778
0.4949005476767678,7.661928527298443
0.5036533242424243,7.708557106504767
0.5124061008080808,7.758626655978215
0.5211588773737375,7.830899892392601
0.529911653939394,7.897168620222093
0.5386644305050505,7.951648954672617
0.5474172070707072,8.000335810066751
0.5561699836363637,8.075239709541687
0.5649227602020203,8.197818665154863
0.5736755367676768,8.348130999076318
0.5824283133333333,8.518265371759554
0.59118108989899,8.68670746128765
0.5999338664646465,8.829869832708557
0.6086866430303031,8.95106626241288
0.6174394195959597,9.0792102981966
0.6261921961616163,9.220859135875653
0.6349449727272728,9.379982505188842
0.6436977492929293,9.584949001031397
0.6524505258585859,9.842941668757732
0.6612033024242425,10.147373319635097
0.6699560789898991,10.482256856650938
0.6787088555555556,10.777811071072541
0.6874616321212123,11.036627222885947
0.6962144086868688,11.371871804065538
0.7049671852525253,11.750346599860919
0.7137199618181819,12.17029665311307
0.7224727383838384,12.704347337511038
0.7312255149494951,13.282527825394585
0.7399782915151516,13.833156825321122
0.7487310680808081,14.38334561633728
0.7574838446464648,15.07852886230474
0.7662366212121213,15.884103535372606
0.7749893977777779,16.760153886979182
0.7837421743434344,17.648476094839328
0.792494950909091,18.549067199827466
0.8012477274747476,19.70729632070124
0.8100005040404041,21.240368810864233
0.8187532806060607,23.16475448537757
0.8275060571717173,25.398890274864904
0.8362588337373739,28.066188517279684
0.8450116103030304,31.209561491357913
0.8537643868686869,33.87340548183838
0.8625171634343435,36.5501746053996
0.87126994,41.53525329413956
