RMSD (nm),F(kJ/mol)
0.002822680000000001,24.375701946803346
0.011561474343434344,15.29745210768812
0.020300268686868687,8.586787499704528
0.029039063030303028,4.044624721020199
0.03777785737373737,1.3911930790805158
0.04651665171717172,0.22327463565547134
0.055255446060606055,0.0
0.06399424040404039,0.2172521165100605
0.07273303474747475,0.5868052165074502
0.08147182909090908,0.9162214321428763
0.09021062343434344,1.2549201774525116
0.09894941777777777,1.985198552118291
0.1076882121212121,3.404176771701348
0.11642700646464646,5.473054763163557
0.1251658008080808,7.783687218010698
0.13390459515151515,9.76465542247453
0.14264338949494948,11.23595967499038
0.1513821838383838,12.437437217855802
0.16012097818181817,13.568104428422487
0.1688597725252525,14.687332147578275
0.17759856686868686,15.568598059980495
0.1863373612121212,15.86228869431772
0.19507615555555555,15.43215891720282
0.20381494989898988,14.64341134637138
0.2125537442424242,14.05647882922193
0.22129253858585857,13.74483828111315
0.2300313329292929,13.49133528582199
0.23877012727272726,13.224886801321382
0.2475089216161616,12.98256785861566
0.25624771595959595,12.707505725855832
0.26498651030303033,12.350399142968154
0.27372530464646466,11.973989030761814
0.282464098989899,11.636340550174406
0.2912028933333333,11.314188645915863
0.29994168767676765,11.015634618284015
0.30868048202020204,10.841180143173279
0.31741927636363637,10.759976486308492
0.3261580707070707,10.670893265327646
0.33489686505050503,10.627424082174642
0.3436356593939394,10.586308329254571
0.35237445373737375,10.516452015749998
0.3611132480808081,10.441795898507856
0.3698520424242424,10.331151725983066
0.37859083676767674,10.272742678203198
0.38732963111111113,10.265763510681953
0.39606842545454546,10.263735156655972
0.4048072197979798,10.273358765597148
0.4135460141414141,10.271821542993315
0.42228480848484845,10.246143849788329
0.43102360282828284,10.177492978683528
0.43976239717171717,10.073057345625529
0.4485011915151515,9.961008389563478
0.45723998585858583,9.870335419448828
0.4659787802020202,9.795718735418152
0.47471757454545455,9.736093216725308
0.4834563688888889,9.71241379931178
0.4921951632323232,9.714157879875174
0.5009339575757575,9.71879042434923
0.5096727519191918,9.75977769224162
0.5184115462626262,9.806656321946367
0.5271503406060606,9.817410440747167
0.5358891349494949,9.82174309182983
0.5446279292929292,9.831741061025134
0.5533667236363635,9.86393332419663
0.5621055179797979,9.941234186889858
0.5708443123232323,10.013601939197315
0.5795831066666666,10.10767963600826
0.588321901010101,10.24245601905362
0.5970606953535352,10.37466622429329
0.6057994896969696,10.478308533292452
0.614538284040404,10.583922742432495
0.6232770783838383,10.729467246686596
0.6320158727272727,10.935055466779378
0.6407546670707069,11.144208812673838
0.6494934614141413,11.331937947148006
0.6582322557575757,11.50135125403147
0.66697105010101,11.704003096602534
0.6757098444444444,11.968617488163193
0.6844486387878788,12.2429443949386
0.693187433131313,12.478851805651523
0.7019262274747474,12.770883304682357
0.7106650218181817,13.153552499370125
0.7194038161616161,13.566176528519513
0.7281426105050505,13.95757779130264
0.7368814048484847,14.311314971120634
0.7456201991919191,14.686112284958014
0.7543589935353534,15.085853724387206
0.7630977878787878,15.563064362738487
0.7718365822222222,16.142907032972026
0.7805753765656565,16.82300861764408
0.7893141709090908,17.704732158352105
0.7980529652525251,18.81563210991949
0.8067917595959595,20.06263310485616
0.8155305539393939,21.420503984188926
0.8242693482828282,23.207891413522404
0.8330081426262625,25.240492690234994
0.8417469369696968,27.159206678951215
0.8504857313131312,29.79658996312364
0.8592245256565656,34.01394734928069
0.86796332,40.247275292482534
