RMSD (nm),F(kJ/mol)
0.01395258,27.814715430535216
0.02240936626262626,20.856973271844545
0.030866152525252523,14.956851469034213
0.039322938787878785,10.166456733559293
0.04777972505050505,6.472442488105042
0.05623651131313131,3.7680964969697115
0.06469329757575756,1.8835405505066518
0.07315008383838384,0.6591012667585048
0.08160687010101009,0.023633292696040087
0.09006365636363636,0.0
0.09852044262626261,0.6412898555402222
0.10697722888888889,1.9733883012277076
0.11543401515151513,3.9602736167314205
0.12389080141414141,6.4544944212053394
0.13234758767676766,9.127239512421202
0.14080437393939393,11.526749085623663
0.14926116020202018,13.331151192262531
0.15771794646464643,14.319542889901605
0.1661747327272727,14.543805396414545
0.17463151898989898,14.510071056456656
0.18308830525252523,14.507547646340878
0.19154509151515148,14.502260750880975
0.20000187777777775,14.426254156437523
0.20845866404040403,14.277696359906106
0.21691545030303028,14.090759746374264
0.22537223656565653,13.8718383575638
0.2338290228282828,13.592081722698893
0.24228580909090908,13.24333775838235
0.2507425953535353,12.868755467547711
0.2591993816161616,12.52651262999407
0.2676561678787879,12.22226646621472
0.2761129541414141,11.9080130091467
0.28456974040404037,11.544767107893154
0.2930265266666666,11.137205740236222
0.30148331292929287,10.723144664282053
0.30994009919191917,10.33757028125289
0.3183968854545454,10.018677401407718
0.32685367171717167,9.798534247639289
0.33531045797979797,9.665185745769662
0.3437672442424242,9.598659683509695
0.35222403050505047,9.590873761971523
0.3606808167676767,9.621368721807446
0.36913760303030296,9.66168159108702
0.37759438929292927,9.696536318166753
0.3860511755555555,9.738281590850594
0.39450796181818176,9.815037226371071
0.40296474808080807,9.930798059919514
0.4114215343434343,10.049905257567591
0.41987832060606056,10.140668150474962
0.4283351068686868,10.208038624100986
0.43679189313131306,10.254955579270455
0.44524867939393936,10.284411151837212
0.4537054656565656,10.317142861383722
0.46216225191919186,10.350484990213126
0.47061903818181816,10.371573024369301
0.4790758244444444,10.396562015516093
0.48753261070707066,10.447042891695627
0.4959893969696969,10.51609632576741
0.5044461832323232,10.58128169884429
0.5129029694949495,10.640678270875096
0.5213597557575758,10.710265162714911
0.529816542020202,10.786558868722715
0.5382733282828283,10.85153382064684
0.5467301145454545,10.920545266190501
0.5551869008080808,11.013075687249053
0.563643687070707,11.120610973598684
0.5721004733333332,11.249689273069073
0.5805572595959595,11.396706285536787
0.5890140458585857,11.535231423884714
0.5974708321212121,11.670077844263524
0.6059276183838384,11.817962987938433
0.6143844046464646,11.971685074898474
0.6228411909090908,12.143626285922299
0.6312979771717171,12.344646682687504
0.6397547634343433,12.562022602933308
0.6482115496969696,12.789288710415544
0.656668335959596,13.032098511685025
0.6651251222222222,13.322823238766805
0.6735819084848484,13.672622459793605
0.6820386947474747,14.04290206833323
0.6904954810101009,14.419204489329402
0.6989522672727272,14.827905391550722
0.7074090535353534,15.282346514714256
0.7158658397979797,15.749255155308216
0.7243226260606059,16.171224907197978
0.7327794123232323,16.563483908919498
0.7412361985858585,16.994097265393123
0.7496929848484848,17.520354844316234
0.758149771111111,18.197635623233907
0.7666065573737373,19.07227293978829
0.7750633436363635,20.158301401784662
0.7835201298989898,21.355346204367848
0.7919769161616161,22.58961988182098
0.8004337024242424,23.96847804110911
0.8088904886868686,25.42054875080841
0.8173472749494949,26.856262501400856
0.8258040612121211,28.66088421683505
0.8342608474747474,31.130953893738756
0.8427176337373736,34.27057257271061
0.85117442,38.349131566425584
