RMSD (nm),F(kJ/mol)
0.0023199800000000027,22.905631549953007
0.010987182424242426,15.734823467438762
0.01965438484848485,9.993378449426178
0.02832158727272727,5.6360275957278105
0.0369887896969697,2.5978403302737476
0.045655992121212116,0.7695957860816947
0.054323194545454534,0.0
0.06299039696969697,0.13739170540748802
0.07165759939393938,1.0752001172716916
0.0803248018181818,2.729672684183342
0.08899200424242423,4.933833057144202
0.09765920666666665,7.317945640573324
0.10632640909090907,9.41408580152632
0.1149936115151515,11.057171016988754
0.12366081393939392,12.358588757268159
0.13232801636363634,13.346484972847662
0.14099521878787877,13.902140507865472
0.1496624212121212,13.88004933454651
0.1583296236363636,13.321254118215425
0.16699682606060604,12.609511300682048
0.17566402848484847,12.198322558878644
0.18433123090909087,12.260934605731084
0.1929984333333333,12.642538079809832
0.20166563575757573,13.010674650825365
0.21033283818181814,13.066955285840415
0.21900004060606057,12.782539090437425
0.227667243030303,12.383491614637943
0.23633444545454543,12.044821254488603
0.24500164787878784,11.760344045061903
0.25366885030303027,11.413586851488894
0.2623360527272727,10.978007383234857
0.27100325515151513,10.539722671154937
0.27967045757575754,10.149191832421849
0.28833765999999994,9.815149537379483
0.2970048624242424,9.543221683691222
0.3056720648484848,9.31354455890985
0.3143392672727272,9.08884747054557
0.32300646969696967,8.875861697889128
0.33167367212121207,8.716120772891525
0.3403408745454545,8.619579028213888
0.34900807696969693,8.564700952882376
0.35767527939393934,8.539668131846021
0.36634248181818174,8.556735780205955
0.3750096842424242,8.638193554228664
0.3836768866666666,8.782560207629825
0.392344089090909,8.932811934008335
0.40101129151515147,9.024824760046538
0.4096784939393939,9.059531329144729
0.4183456963636363,9.057431775112388
0.42701289878787874,9.046669695742082
0.43568010121212114,9.080485224331515
0.4443473036363636,9.154223273729542
0.453014506060606,9.20408840503302
0.4616817084848484,9.202834197857772
0.47034891090909087,9.17352113220418
0.47901611333333327,9.139645780691865
0.4876833157575757,9.131234690573919
0.49635051818181813,9.160638579318118
0.5050177206060605,9.203664382267771
0.513684923030303,9.236899194345593
0.5223521254545453,9.270864619171569
0.5310193278787878,9.319954982331655
0.5396865303030303,9.391729630419476
0.5483537327272726,9.485910351146572
0.5570209351515151,9.584898844217292
0.5656881375757575,9.68991867051642
0.5743553399999999,9.801876953441532
0.5830225424242423,9.905515483822555
0.5916897448484848,10.002476465301516
0.6003569472727271,10.12230078781332
0.6090241496969696,10.274504136729444
0.6176913521212121,10.42519121915613
0.6263585545454544,10.563547725070922
0.6350257569696969,10.717736738178044
0.6436929593939393,10.8964966589134
0.6523601618181817,11.086709809642269
0.6610273642424241,11.273134213303248
0.6696945666666666,11.466349471860934
0.678361769090909,11.695809689209266
0.6870289715151514,11.972974160797438
0.6956961739393939,12.296267694079042
0.7043633763636362,12.675315034750774
0.7130305787878787,13.119208040749779
0.7216977812121211,13.616912837702355
0.7303649836363635,14.163373567483195
0.739032186060606,14.748178515331901
0.7476993884848484,15.402334121720873
0.7563665909090908,16.147513072846582
0.7650337933333332,16.875961503698935
0.7737009957575757,17.494389316075182
0.782368198181818,18.050780892140708
0.7910354006060605,18.69168460546191
0.7997026030303029,19.5920778287844
0.8083698054545453,20.785565575063266
0.8170370078787877,22.10548652213047
0.8257042103030302,23.56996214634301
0.8343714127272726,25.42939283755718
0.843038615151515,27.935000950220676
0.8517058175757575,31.38795244362568
0.8603730199999999,36.10198699967031
